#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EXD1	PCYOX1L	9606.ENSP00000415056	9606.ENSP00000274569	0	0	0	0	0	0	0	0.494	0.494
EXT1	HS6ST3	9606.ENSP00000367446	9606.ENSP00000365895	0	0	0	0	0.062	0	0	0.564	0.573
FAM132B	HAMP	9606.ENSP00000442304	9606.ENSP00000471894	0	0	0	0	0	0	0	0.877	0.877
FAM19A1	TMEM88B	9606.ENSP00000418575	9606.ENSP00000455099	0	0	0	0	0.141	0	0	0.572	0.617
FANCB	GALNTL5	9606.ENSP00000381378	9606.ENSP00000479207	0	0	0	0	0	0	0	0.476	0.476
FATE1	NXF2	9606.ENSP00000359375	9606.ENSP00000485586	0	0	0	0	0	0	0	0.524	0.524
FCER2	HLA-DOB	9606.ENSP00000264072	9606.ENSP00000390020	0	0	0	0	0.298	0	0	0.210	0.422
FCER2	TNF	9606.ENSP00000264072	9606.ENSP00000398698	0	0	0	0	0.184	0	0	0.325	0.425
FCER2	FCGR1A	9606.ENSP00000264072	9606.ENSP00000358165	0	0	0	0	0.069	0	0	0.656	0.666
FCER2	IL1R2	9606.ENSP00000264072	9606.ENSP00000330959	0	0	0	0	0.098	0	0.900	0.146	0.916
FCGR1A	MPO	9606.ENSP00000358165	9606.ENSP00000225275	0	0	0	0	0.155	0	0	0.608	0.655
FCGR1A	FLT3	9606.ENSP00000358165	9606.ENSP00000241453	0	0	0	0	0.139	0	0	0.503	0.553
FCGR1A	FLNC	9606.ENSP00000358165	9606.ENSP00000327145	0	0	0	0	0	0	0	0.489	0.490
FCGR1A	S100A12	9606.ENSP00000358165	9606.ENSP00000357726	0	0	0	0	0.335	0	0	0.433	0.606
FCGR1A	PRF1	9606.ENSP00000358165	9606.ENSP00000398568	0	0	0	0	0.088	0	0	0.380	0.410
FCGR1A	IL6	9606.ENSP00000358165	9606.ENSP00000385675	0	0	0	0	0.062	0	0	0.620	0.628
FCGR1A	TNF	9606.ENSP00000358165	9606.ENSP00000398698	0	0	0	0	0.115	0	0	0.720	0.743
FCGR1A	IGF2	9606.ENSP00000358165	9606.ENSP00000391826	0	0	0	0	0	0	0	0.895	0.895
FCN1	FCN3	9606.ENSP00000360871	9606.ENSP00000270879	0	0	0	0.929	0	0	0.500	0.887	0.531
FCN1	MASP1	9606.ENSP00000360871	9606.ENSP00000296280	0	0	0	0	0.049	0.281	0.500	0.931	0.973
FCN1	S100A8	9606.ENSP00000360871	9606.ENSP00000357722	0	0	0	0	0.555	0	0	0.094	0.580
FCN1	S100A12	9606.ENSP00000360871	9606.ENSP00000357726	0	0	0	0	0.584	0	0	0.241	0.671
FCN3	MASP1	9606.ENSP00000270879	9606.ENSP00000296280	0	0	0	0	0	0.056	0.500	0.961	0.980
FEZF1	PROKR2	9606.ENSP00000411145	9606.ENSP00000217270	0	0	0	0	0	0.056	0	0.583	0.590
FEZF1	SIX3	9606.ENSP00000411145	9606.ENSP00000260653	0	0	0	0	0.091	0.061	0	0.432	0.473
FEZF1	GNRH1	9606.ENSP00000411145	9606.ENSP00000276414	0	0	0	0	0	0	0	0.484	0.484
FEZF1	OTP	9606.ENSP00000411145	9606.ENSP00000302814	0	0	0	0	0.146	0.058	0	0.385	0.462
FEZF1	FSHB	9606.ENSP00000411145	9606.ENSP00000416606	0	0	0	0	0.062	0	0	0.652	0.659
FGF9	FLT3	9606.ENSP00000371790	9606.ENSP00000241453	0	0	0	0	0	0.183	0.600	0.120	0.687
FGF9	LIF	9606.ENSP00000371790	9606.ENSP00000249075	0	0	0	0	0	0	0	0.493	0.493
FGF9	WNT2	9606.ENSP00000371790	9606.ENSP00000265441	0	0	0	0	0	0.100	0	0.393	0.431
FGF9	MMP3	9606.ENSP00000371790	9606.ENSP00000299855	0	0	0	0	0	0	0	0.457	0.457
FGF9	SIX2	9606.ENSP00000371790	9606.ENSP00000304502	0	0	0	0	0.064	0	0	0.501	0.512
FGF9	MET	9606.ENSP00000371790	9606.ENSP00000317272	0	0	0	0	0.062	0	0.600	0.288	0.709
FGF9	PAX2	9606.ENSP00000371790	9606.ENSP00000359319	0	0	0	0	0	0.056	0	0.426	0.435
FGF9	IL1RAPL2	9606.ENSP00000371790	9606.ENSP00000361663	0	0	0	0	0	0	0	0.437	0.437
FGF9	IL6	9606.ENSP00000371790	9606.ENSP00000385675	0	0	0	0	0	0	0	0.439	0.439
FGF9	TNF	9606.ENSP00000371790	9606.ENSP00000398698	0	0	0	0	0	0	0	0.482	0.482
FLNC	SGCA	9606.ENSP00000327145	9606.ENSP00000262018	0	0	0	0	0.085	0.110	0	0.401	0.470
FLNC	PAK1	9606.ENSP00000327145	9606.ENSP00000278568	0	0	0	0	0.062	0.114	0.800	0.098	0.830
FLNC	NRAP	9606.ENSP00000327145	9606.ENSP00000358365	0	0	0	0	0.075	0.182	0	0.568	0.645
FLT3	MPO	9606.ENSP00000241453	9606.ENSP00000225275	0	0	0	0	0.317	0	0	0.470	0.622
FLT3	GFI1	9606.ENSP00000241453	9606.ENSP00000359357	0	0	0	0	0.084	0.061	0	0.481	0.515
FLT3	TNF	9606.ENSP00000241453	9606.ENSP00000398698	0	0	0	0	0.063	0	0	0.531	0.542
FLT3	THY1	9606.ENSP00000241453	9606.ENSP00000284240	0	0	0	0	0	0	0	0.547	0.547
FLT3	SLA2	9606.ENSP00000241453	9606.ENSP00000262866	0	0	0	0	0	0	0.600	0.150	0.645
FLT3	LCK	9606.ENSP00000241453	9606.ENSP00000337825	0	0	0	0.692	0	0.201	0.500	0.709	0.673
FLT3	GRAP2	9606.ENSP00000241453	9606.ENSP00000339186	0	0	0	0	0	0.173	0.600	0.111	0.680
FLT3	IGF2	9606.ENSP00000241453	9606.ENSP00000391826	0	0	0	0	0	0	0.600	0.242	0.683
FLT3	IL6	9606.ENSP00000241453	9606.ENSP00000385675	0	0	0	0	0	0	0	0.778	0.779
FOXB1	OTP	9606.ENSP00000379369	9606.ENSP00000302814	0	0	0	0	0.065	0.069	0	0.613	0.634
FOXB1	IRX1	9606.ENSP00000379369	9606.ENSP00000305244	0	0	0	0	0.062	0.057	0	0.420	0.442
FOXB1	LHX9	9606.ENSP00000379369	9606.ENSP00000356357	0	0	0	0	0	0.069	0	0.505	0.520
FOXD2	SIX1	9606.ENSP00000335493	9606.ENSP00000247182	0	0	0	0	0	0	0	0.447	0.447
FOXD2	SIX2	9606.ENSP00000335493	9606.ENSP00000304502	0	0	0	0	0	0	0	0.575	0.575
FOXH1	SIX3	9606.ENSP00000366534	9606.ENSP00000260653	0	0	0	0	0	0	0	0.421	0.421
FOXH1	LEFTY2	9606.ENSP00000366534	9606.ENSP00000355785	0	0	0	0	0.090	0.056	0	0.689	0.710
FOXJ1	RSPH4A	9606.ENSP00000323880	9606.ENSP00000229554	0	0	0	0	0.065	0	0	0.459	0.473
FOXJ1	HOPX	9606.ENSP00000323880	9606.ENSP00000450527	0	0	0	0	0	0.078	0	0.414	0.437
FOXJ1	SPDEF	9606.ENSP00000323880	9606.ENSP00000363149	0	0	0	0	0	0	0	0.476	0.476
FOXJ1	PRRX2	9606.ENSP00000323880	9606.ENSP00000361547	0	0	0	0	0	0.078	0	0.482	0.502
FOXJ1	GMNC	9606.ENSP00000323880	9606.ENSP00000406164	0	0	0	0	0.062	0	0	0.730	0.736
FPGT-TNNI3K	TNNI3K	9606.ENSP00000450895	9606.ENSP00000322251	0	0	0	0.987	0.065	0.800	0	0.468	0.806
FPGT-TNNI3K	TMEM189-UBE2V1	9606.ENSP00000450895	9606.ENSP00000344166	0	0	0	0	0	0	0	0.424	0.424
FSHB	INHA	9606.ENSP00000416606	9606.ENSP00000243786	0	0	0	0	0	0	0.900	0.497	0.947
FSHB	HDC	9606.ENSP00000416606	9606.ENSP00000267845	0	0	0	0	0	0	0	0.416	0.416
FSHB	GNRH1	9606.ENSP00000416606	9606.ENSP00000276414	0	0	0	0	0	0	0	0.830	0.830
FSHB	RGS7BP	9606.ENSP00000416606	9606.ENSP00000334851	0	0	0	0	0.062	0	0	0.597	0.606
GABRA1	PVALB	9606.ENSP00000393097	9606.ENSP00000216200	0	0	0	0	0.294	0.056	0	0.457	0.607
GABRA1	SNAP25	9606.ENSP00000393097	9606.ENSP00000254976	0	0	0	0	0.373	0	0	0.395	0.604
GABRA1	SYT4	9606.ENSP00000393097	9606.ENSP00000255224	0	0	0	0	0.369	0	0	0.234	0.496
GABRA1	SYT1	9606.ENSP00000393097	9606.ENSP00000261205	0	0	0	0	0.348	0	0	0.505	0.663
GABRA1	SLC17A6	9606.ENSP00000393097	9606.ENSP00000263160	0	0	0	0	0.296	0	0	0.258	0.456
GABRA1	GABRB2	9606.ENSP00000393097	9606.ENSP00000274547	0	0	0	0.843	0.348	0.833	0.720	0.805	0.971
GABRA1	HTR2C	9606.ENSP00000393097	9606.ENSP00000276198	0	0	0	0	0.121	0	0	0.418	0.467
GABRA1	NEUROD6	9606.ENSP00000393097	9606.ENSP00000297142	0	0	0	0	0.379	0	0	0.240	0.508
GABRA1	HCN1	9606.ENSP00000393097	9606.ENSP00000307342	0	0	0	0	0.255	0	0	0.256	0.423
GABRA1	KCNS1	9606.ENSP00000393097	9606.ENSP00000307694	0	0	0	0	0.187	0	0	0.312	0.416
GABRA1	HTR1A	9606.ENSP00000393097	9606.ENSP00000316244	0	0	0	0	0.313	0	0	0.314	0.509
GABRA1	OLFM3	9606.ENSP00000393097	9606.ENSP00000345192	0	0	0	0	0.369	0	0	0.112	0.415
GABRA1	SCN8A	9606.ENSP00000393097	9606.ENSP00000346534	0	0	0	0	0.159	0	0	0.524	0.582
GABRA1	GABRE	9606.ENSP00000393097	9606.ENSP00000359353	0	0	0	0.875	0	0	0.720	0.597	0.740
GABRA1	SV2B	9606.ENSP00000393097	9606.ENSP00000377779	0	0	0	0	0.351	0	0	0.123	0.406
GABRA1	VSNL1	9606.ENSP00000393097	9606.ENSP00000384719	0	0	0	0	0.348	0.056	0	0.146	0.429
GABRA1	MYT1L	9606.ENSP00000393097	9606.ENSP00000396103	0	0	0	0	0.346	0	0	0.156	0.424
GABRA1	HTR2A	9606.ENSP00000393097	9606.ENSP00000437737	0	0	0	0	0.205	0	0	0.390	0.494
GABRA1	NEFL	9606.ENSP00000393097	9606.ENSP00000482169	0	0	0	0	0.232	0	0	0.467	0.573
GABRA1	GABRG2	9606.ENSP00000393097	9606.ENSP00000410732	0	0	0	0.906	0.546	0.897	0.720	0.866	0.987
GABRB2	SNAP25	9606.ENSP00000274547	9606.ENSP00000254976	0	0	0	0	0.373	0	0	0.295	0.539
GABRB2	SYT4	9606.ENSP00000274547	9606.ENSP00000255224	0	0	0	0	0.384	0	0	0.075	0.406
GABRB2	SYT1	9606.ENSP00000274547	9606.ENSP00000261205	0	0	0	0	0.309	0	0	0.198	0.423
GABRB2	SLC17A6	9606.ENSP00000274547	9606.ENSP00000263160	0	0	0	0	0.295	0	0	0.309	0.492
GABRB2	HGD	9606.ENSP00000274547	9606.ENSP00000283871	0	0	0	0	0	0	0	0.414	0.414
GABRB2	SV2B	9606.ENSP00000274547	9606.ENSP00000377779	0	0	0	0	0.324	0	0	0.221	0.451
GABRB2	HTR1A	9606.ENSP00000274547	9606.ENSP00000316244	0	0	0	0	0.232	0	0	0.315	0.452
GABRB2	RGS4	9606.ENSP00000274547	9606.ENSP00000397181	0	0	0	0	0.158	0	0	0.388	0.463
GABRB2	OLFM3	9606.ENSP00000274547	9606.ENSP00000345192	0	0	0	0	0.374	0	0	0.263	0.519
GABRB2	HTR2A	9606.ENSP00000274547	9606.ENSP00000437737	0	0	0	0	0.195	0	0	0.427	0.520
GABRB2	GABRE	9606.ENSP00000274547	9606.ENSP00000359353	0	0	0	0.795	0	0	0.720	0.518	0.748
GABRB2	GABRG2	9606.ENSP00000274547	9606.ENSP00000410732	0	0	0	0.813	0.426	0.393	0.720	0.793	0.909
GABRE	RSPO2	9606.ENSP00000359353	9606.ENSP00000276659	0	0	0	0	0	0	0	0.439	0.439
GABRE	GABRG2	9606.ENSP00000359353	9606.ENSP00000410732	0	0	0	0.902	0	0	0.720	0.503	0.733
GABRG2	PVALB	9606.ENSP00000410732	9606.ENSP00000216200	0	0	0	0	0.316	0.056	0	0.509	0.655
GABRG2	SNAP25	9606.ENSP00000410732	9606.ENSP00000254976	0	0	0	0	0.488	0	0	0.302	0.628
GABRG2	SYT4	9606.ENSP00000410732	9606.ENSP00000255224	0	0	0	0	0.451	0	0	0.218	0.552
GABRG2	SYT1	9606.ENSP00000410732	9606.ENSP00000261205	0	0	0	0	0.388	0	0	0.297	0.551
GABRG2	SLC17A6	9606.ENSP00000410732	9606.ENSP00000263160	0	0	0	0	0.352	0	0	0.227	0.477
GABRG2	HTR2C	9606.ENSP00000410732	9606.ENSP00000276198	0	0	0	0	0.193	0	0	0.325	0.433
GABRG2	SST	9606.ENSP00000410732	9606.ENSP00000287641	0	0	0	0	0.218	0	0	0.353	0.472
GABRG2	NEUROD6	9606.ENSP00000410732	9606.ENSP00000297142	0	0	0	0	0.450	0	0	0.303	0.600
GABRG2	HCN1	9606.ENSP00000410732	9606.ENSP00000307342	0	0	0	0	0.231	0	0	0.267	0.412
GABRG2	HTR1A	9606.ENSP00000410732	9606.ENSP00000316244	0	0	0	0	0.334	0	0	0.199	0.445
GABRG2	OLFM3	9606.ENSP00000410732	9606.ENSP00000345192	0	0	0	0	0.349	0	0	0.381	0.580
GABRG2	SCN8A	9606.ENSP00000410732	9606.ENSP00000346534	0	0	0	0	0.172	0	0	0.516	0.582
GABRG2	GAP43	9606.ENSP00000410732	9606.ENSP00000377372	0	0	0	0	0.370	0	0	0.442	0.634
GABRG2	SV2B	9606.ENSP00000410732	9606.ENSP00000377779	0	0	0	0	0.327	0	0	0.179	0.424
GABRG2	SLC4A10	9606.ENSP00000410732	9606.ENSP00000393066	0	0	0	0	0.359	0	0	0.123	0.415
GABRG2	GPR6	9606.ENSP00000410732	9606.ENSP00000406986	0	0	0	0	0.352	0	0	0.121	0.407
GABRG2	STMN2	9606.ENSP00000410732	9606.ENSP00000429243	0	0	0	0	0.368	0	0	0.112	0.415
GABRG2	HTR2A	9606.ENSP00000410732	9606.ENSP00000437737	0	0	0	0	0.199	0	0	0.327	0.438
GALNT15	MUC16	9606.ENSP00000344260	9606.ENSP00000381008	0	0	0	0	0	0	0.900	0.113	0.907
GALNTL5	MUC16	9606.ENSP00000479207	9606.ENSP00000381008	0	0	0	0	0	0	0.900	0.055	0.901
GAP43	PVALB	9606.ENSP00000377372	9606.ENSP00000216200	0	0	0	0	0.180	0.056	0	0.369	0.469
GAP43	NEFM	9606.ENSP00000377372	9606.ENSP00000221166	0	0	0	0	0.417	0	0	0.458	0.670
GAP43	SNAP25	9606.ENSP00000377372	9606.ENSP00000254976	0	0	0	0	0.419	0	0	0.560	0.733
GAP43	SYT4	9606.ENSP00000377372	9606.ENSP00000255224	0	0	0	0	0.416	0	0	0.155	0.485
GAP43	SYT1	9606.ENSP00000377372	9606.ENSP00000261205	0	0	0	0	0.385	0	0	0.519	0.692
GAP43	SLC17A6	9606.ENSP00000377372	9606.ENSP00000263160	0	0	0	0	0.350	0	0	0.383	0.582
GAP43	THY1	9606.ENSP00000377372	9606.ENSP00000284240	0	0	0	0	0.234	0	0	0.324	0.460
GAP43	NEUROD6	9606.ENSP00000377372	9606.ENSP00000297142	0	0	0	0	0.349	0	0	0.287	0.516
GAP43	NEFH	9606.ENSP00000377372	9606.ENSP00000311997	0	0	0	0	0.159	0	0	0.595	0.645
GAP43	TAC1	9606.ENSP00000377372	9606.ENSP00000321106	0	0	0	0	0.214	0	0	0.469	0.565
GAP43	VSNL1	9606.ENSP00000377372	9606.ENSP00000384719	0	0	0	0	0.245	0.056	0	0.240	0.411
GAP43	NEFL	9606.ENSP00000377372	9606.ENSP00000482169	0	0	0	0	0.399	0	0	0.585	0.740
GAP43	STMN2	9606.ENSP00000377372	9606.ENSP00000429243	0	0	0	0	0.500	0	0	0.584	0.783
GBP5	GZMH	9606.ENSP00000359488	9606.ENSP00000216338	0	0	0	0	0.364	0	0	0.118	0.415
GEN1	TOP2A	9606.ENSP00000318977	9606.ENSP00000411532	0.047	0	0	0	0.159	0.056	0	0.347	0.440
GFI1	HNF4A	9606.ENSP00000359357	9606.ENSP00000312987	0	0.001	0	0	0	0.056	0	0.405	0.414
GFI1	RORC	9606.ENSP00000359357	9606.ENSP00000327025	0	0	0	0	0	0.066	0	0.390	0.405
GFI1	LCK	9606.ENSP00000359357	9606.ENSP00000337825	0	0	0	0	0.120	0.067	0	0.422	0.484
GFI1	NFE2	9606.ENSP00000359357	9606.ENSP00000439120	0	0	0	0	0.146	0.056	0	0.334	0.416
GFI1	SPDEF	9606.ENSP00000359357	9606.ENSP00000363149	0	0	0	0	0	0	0	0.551	0.551
GJB3	GJC3	9606.ENSP00000362464	9606.ENSP00000325775	0	0	0	0.771	0	0	0.540	0.727	0.615
GJB3	PKP3	9606.ENSP00000362464	9606.ENSP00000331678	0	0	0	0	0.344	0.068	0	0.160	0.442
GJB3	GJB5	9606.ENSP00000362464	9606.ENSP00000340811	0	0	0	0.951	0.349	0	0.540	0.904	0.701
GJB3	TJP2	9606.ENSP00000362464	9606.ENSP00000438262	0	0	0	0	0.062	0.139	0	0.361	0.439
GJB5	GJC3	9606.ENSP00000340811	9606.ENSP00000325775	0	0	0	0.753	0	0	0.540	0.654	0.612
GJC3	TBX2	9606.ENSP00000325775	9606.ENSP00000240328	0	0	0	0	0	0	0	0.413	0.412
GJC3	TBX5	9606.ENSP00000325775	9606.ENSP00000309913	0	0	0	0	0	0	0	0.451	0.451
GMNC	OSTN	9606.ENSP00000406164	9606.ENSP00000342356	0	0	0	0	0.061	0	0	0.668	0.675
GNRH1	PROKR2	9606.ENSP00000276414	9606.ENSP00000217270	0	0	0	0	0	0	0	0.737	0.737
GNRH1	SLC17A6	9606.ENSP00000276414	9606.ENSP00000263160	0	0	0	0	0	0	0	0.470	0.470
GNRH1	TNF	9606.ENSP00000276414	9606.ENSP00000398698	0	0	0	0	0	0	0	0.403	0.403
GNRH1	SCG2	9606.ENSP00000276414	9606.ENSP00000304133	0	0	0	0	0.082	0	0	0.426	0.451
GNRH1	UTS2B	9606.ENSP00000276414	9606.ENSP00000340526	0	0	0	0	0	0	0.500	0.128	0.545
GNRH1	SST	9606.ENSP00000276414	9606.ENSP00000287641	0	0	0	0	0.065	0	0	0.657	0.665
GNRH1	NPY2R	9606.ENSP00000276414	9606.ENSP00000332591	0	0	0	0	0	0	0	0.698	0.698
GNRH1	TAC1	9606.ENSP00000276414	9606.ENSP00000321106	0	0	0	0	0.082	0	0.500	0.561	0.780
GOLGA8K	SLC47A2	9606.ENSP00000426691	9606.ENSP00000326671	0	0	0	0	0	0	0	0.467	0.467
GPIHBP1	LIPC	9606.ENSP00000480053	9606.ENSP00000299022	0	0	0	0	0.063	0	0	0.418	0.431
GPR6	SYT4	9606.ENSP00000406986	9606.ENSP00000255224	0	0	0	0	0.342	0	0	0.155	0.421
GPR6	NEUROD6	9606.ENSP00000406986	9606.ENSP00000297142	0	0	0	0	0.316	0.056	0	0.156	0.408
GPR6	TAC1	9606.ENSP00000406986	9606.ENSP00000321106	0	0	0	0	0.164	0	0	0.337	0.422
GPR6	VSNL1	9606.ENSP00000406986	9606.ENSP00000384719	0	0	0	0	0.206	0.056	0	0.287	0.419
GPR6	STMN2	9606.ENSP00000406986	9606.ENSP00000429243	0	0	0	0	0.281	0	0	0.236	0.427
GPRC5A	GRM8	9606.ENSP00000014914	9606.ENSP00000344173	0	0	0	0	0	0	0	0.400	0.400
GRAP2	IL2RB	9606.ENSP00000339186	9606.ENSP00000216223	0	0	0	0	0.551	0	0	0.148	0.601
GRAP2	ZAP70	9606.ENSP00000339186	9606.ENSP00000264972	0	0	0	0	0.620	0.156	0.900	0.749	0.990
GRAP2	HDC	9606.ENSP00000339186	9606.ENSP00000267845	0	0	0	0	0.109	0	0	0.470	0.508
GRAP2	PAK1	9606.ENSP00000339186	9606.ENSP00000278568	0	0	0	0	0	0	0.600	0.125	0.635
GRAP2	SLC47A2	9606.ENSP00000339186	9606.ENSP00000326671	0	0	0	0	0	0	0	0.433	0.433
GRAP2	LCK	9606.ENSP00000339186	9606.ENSP00000337825	0	0	0	0.624	0.171	0.156	0.900	0.659	0.942
GRAP2	ICA1	9606.ENSP00000339186	9606.ENSP00000385570	0	0	0	0	0.064	0	0	0.389	0.404
GRAP2	SH2D1A	9606.ENSP00000339186	9606.ENSP00000360181	0	0	0	0	0.231	0.056	0	0.351	0.488
GRAP2	HLA-DQB2	9606.ENSP00000339186	9606.ENSP00000390431	0	0	0	0	0.066	0	0.600	0	0.610
GREM2	SOSTDC1	9606.ENSP00000318650	9606.ENSP00000304930	0	0	0	0	0	0	0	0.556	0.556
GRHL3	TGM5	9606.ENSP00000288955	9606.ENSP00000220420	0	0	0	0	0	0	0	0.437	0.437
GRHL3	PRKCB	9606.ENSP00000288955	9606.ENSP00000305355	0	0	0	0	0	0	0	0.487	0.487
GRM8	PVALB	9606.ENSP00000344173	9606.ENSP00000216200	0	0	0	0	0.089	0.056	0	0.385	0.425
GRM8	SLC17A6	9606.ENSP00000344173	9606.ENSP00000263160	0	0	0	0	0.111	0	0	0.371	0.417
GRM8	HTR1A	9606.ENSP00000344173	9606.ENSP00000316244	0	0	0	0	0.107	0.056	0	0.469	0.514
GRM8	HTR2A	9606.ENSP00000344173	9606.ENSP00000437737	0	0	0	0	0.086	0.079	0	0.439	0.487
GRM8	TAS2R20	9606.ENSP00000344173	9606.ENSP00000441624	0	0	0	0	0	0	0.600	0.041	0.600
GSX2	PVALB	9606.ENSP00000319118	9606.ENSP00000216200	0	0	0	0	0	0	0	0.459	0.459
GSX2	SIX3	9606.ENSP00000319118	9606.ENSP00000260653	0	0	0	0	0.065	0.061	0	0.429	0.455
GSX2	SST	9606.ENSP00000319118	9606.ENSP00000287641	0	0	0	0	0	0	0	0.407	0.407
GSX2	LHX8	9606.ENSP00000319118	9606.ENSP00000294638	0	0	0	0	0	0.144	0	0.551	0.599
GSX2	LHX9	9606.ENSP00000319118	9606.ENSP00000356357	0	0	0	0	0.053	0.144	0	0.330	0.409
GZMH	GZMK	9606.ENSP00000216338	9606.ENSP00000231009	0	0	0.445	0.855	0.678	0	0	0.843	0.734
GZMH	PRF1	9606.ENSP00000216338	9606.ENSP00000398568	0	0	0	0	0.782	0	0	0.518	0.890
GZMH	IGF2	9606.ENSP00000216338	9606.ENSP00000391826	0	0	0	0	0	0	0.900	0	0.900
GZMK	IL2RB	9606.ENSP00000231009	9606.ENSP00000216223	0	0	0	0	0.356	0	0	0.397	0.595
GZMK	IL18R1	9606.ENSP00000231009	9606.ENSP00000387211	0	0	0	0	0.089	0	0	0.407	0.437
GZMK	PRF1	9606.ENSP00000231009	9606.ENSP00000398568	0	0	0	0	0.286	0	0	0.672	0.756
HAMP	RHO	9606.ENSP00000471894	9606.ENSP00000296271	0	0	0	0	0	0	0	0.400	0.400
HAMP	IL6	9606.ENSP00000471894	9606.ENSP00000385675	0	0	0	0	0	0	0	0.757	0.757
HAMP	TNF	9606.ENSP00000471894	9606.ENSP00000398698	0	0	0	0	0	0	0	0.603	0.603
HAPLN1	NPTX2	9606.ENSP00000274341	9606.ENSP00000265634	0	0	0	0	0.062	0	0	0.603	0.611
HAPLN1	MMP3	9606.ENSP00000274341	9606.ENSP00000299855	0	0	0	0	0	0.213	0	0.330	0.450
HBD	HBQ1	9606.ENSP00000369654	9606.ENSP00000199708	0	0	0	0.874	0.364	0.729	0.540	0.720	0.921
HBD	NFE2	9606.ENSP00000369654	9606.ENSP00000439120	0	0	0	0	0.221	0	0.900	0.108	0.924
HBQ1	NFE2	9606.ENSP00000199708	9606.ENSP00000439120	0	0	0	0	0.112	0	0	0.384	0.430
HDC	TDO2	9606.ENSP00000267845	9606.ENSP00000444788	0	0	0	0	0.063	0	0	0.417	0.430
HDC	SST	9606.ENSP00000267845	9606.ENSP00000287641	0	0	0	0	0	0	0	0.496	0.496
HDC	NPTX1	9606.ENSP00000267845	9606.ENSP00000307549	0	0	0	0	0	0	0	0.630	0.630
HERC3	NAP1L5	9606.ENSP00000385684	9606.ENSP00000320488	0	0	0	0	0.062	0.059	0	0.687	0.699
HGD	TPH2	9606.ENSP00000283871	9606.ENSP00000329093	0.167	0	0	0	0.246	0	0	0.222	0.468
HGD	TDO2	9606.ENSP00000283871	9606.ENSP00000444788	0.261	0	0	0	0.337	0	0	0.202	0.574
HIST1H2AE	HIST1H4F	9606.ENSP00000303373	9606.ENSP00000244537	0	0.004	0	0	0.202	0.854	0	0.528	0.940
HIST1H2AE	TOP2A	9606.ENSP00000303373	9606.ENSP00000411532	0	0	0	0	0.063	0.346	0	0.189	0.460
HIST1H2AE	HIST1H2BN	9606.ENSP00000303373	9606.ENSP00000483903	0	0	0	0	0.221	0.402	0.800	0.476	0.944
HIST1H2AE	HIST1H2BC	9606.ENSP00000303373	9606.ENSP00000321744	0	0	0	0	0.393	0.214	0.800	0.619	0.958
HIST1H2AE	HIST1H3J	9606.ENSP00000303373	9606.ENSP00000352252	0	0.001	0	0	0.336	0.977	0	0.543	0.992
HIST1H2BC	HIST1H4F	9606.ENSP00000321744	9606.ENSP00000244537	0	0.001	0	0	0.253	0.843	0	0.536	0.940
HIST1H2BC	HIST1H3J	9606.ENSP00000321744	9606.ENSP00000352252	0	0.001	0	0	0.315	0.842	0	0.625	0.956
HIST1H2BN	HIST1H4F	9606.ENSP00000483903	9606.ENSP00000244537	0	0.001	0	0	0.145	0.427	0	0.305	0.630
HIST1H2BN	HIST1H3J	9606.ENSP00000483903	9606.ENSP00000352252	0	0.001	0	0	0.254	0.247	0	0.287	0.565
HIST1H3J	HIST1H4F	9606.ENSP00000352252	9606.ENSP00000244537	0	0.008	0	0	0.210	0.915	0.900	0.628	0.997
HIST1H3J	TOP2A	9606.ENSP00000352252	9606.ENSP00000411532	0	0	0	0	0.097	0.333	0	0.182	0.465
HIST1H4F	MYBL2	9606.ENSP00000244537	9606.ENSP00000217026	0	0	0	0	0	0.282	0	0.205	0.405
HIST1H4F	PRTN3	9606.ENSP00000244537	9606.ENSP00000234347	0	0	0	0	0	0	0	0.438	0.438
HIST1H4F	HSPA6	9606.ENSP00000244537	9606.ENSP00000310219	0	0	0	0	0.062	0.420	0	0.071	0.451
HIST1H4F	TOP2A	9606.ENSP00000244537	9606.ENSP00000411532	0	0	0	0	0.065	0.531	0	0.267	0.650
HLA-DOB	HLA-DQB2	9606.ENSP00000390020	9606.ENSP00000390431	0	0	0	0.945	0.092	0	0.900	0.815	0.909
HLA-DQB2	ZAP70	9606.ENSP00000390431	9606.ENSP00000264972	0	0	0	0	0.074	0	0.600	0.114	0.643
HLA-DQB2	THY1	9606.ENSP00000390431	9606.ENSP00000284240	0	0	0	0	0	0	0	0.516	0.516
HLA-DQB2	LCK	9606.ENSP00000390431	9606.ENSP00000337825	0	0	0	0	0.062	0	0.600	0.122	0.641
HLA-DQB2	TNF	9606.ENSP00000390431	9606.ENSP00000398698	0	0	0	0	0.085	0	0	0.396	0.424
HLA-DQB2	SERPINB2	9606.ENSP00000390431	9606.ENSP00000401645	0	0	0	0	0	0	0	0.544	0.544
HNF4A	LCT	9606.ENSP00000312987	9606.ENSP00000264162	0	0	0	0	0.049	0	0	0.397	0.402
HNF4A	WNT2	9606.ENSP00000312987	9606.ENSP00000265441	0	0	0	0	0	0	0	0.606	0.606
HNF4A	LGR5	9606.ENSP00000312987	9606.ENSP00000266674	0	0	0	0	0.049	0	0	0.595	0.598
